Date,beta_stripped_return
2025-06-10,-8.840027151385023e-05
2025-06-11,0.0002881983728231421
2025-06-12,-3.26858169704008e-05
2025-06-13,-0.0005447954280923747
2025-06-16,-0.0034796071260995475
2025-06-17,0.0011965289974067497
2025-06-18,0.00022115826515444522
2025-06-19,0.0027116441434151886
2025-06-20,0.004005982025181492
2025-06-23,-0.0036812183653321083
2025-06-24,0.00032285127811690004
2025-06-25,0.0002757742007494426
2025-06-26,-0.00033702023479130483
2025-06-27,0.0002742398083349215
2025-06-30,-0.00011516707334741604
2025-07-01,0.0008433712345038932
2025-07-02,0.0014532957498536213
2025-07-03,-0.0024210099087654873
2025-07-04,0.0002014485560374521
2025-07-07,-0.0013772824171838262
2025-07-08,-0.001571367399977694
2025-07-09,-0.0004780519163944169
2025-07-10,0.001945793237711298
2025-07-11,-0.0009640911238522742
2025-07-14,3.835647543243628e-06
2025-07-15,-0.0006920640332855115
2025-07-16,0.0021499635168254275
2025-07-17,-0.0017390994352567569
2025-07-18,5.505266472270384e-05
2025-07-21,0.004086680150117069
2025-07-22,0.0035902991017600777
2025-07-23,-0.0012280346118254716
2025-07-24,0.0012986710034072306
2025-07-25,-0.0015947422963906491
2025-07-28,-0.0036450210573513294
2025-07-29,-0.002337164589155093
2025-07-30,0.0021568998655043655
2025-07-31,-0.0032354817863478446
2025-08-01,0.0020202495298088626
2025-08-04,-0.0035186051801911512
2025-08-05,-0.0017696186250900497
2025-08-06,-0.002004862713446789
2025-08-07,-0.0005649350016355923
2025-08-08,0.002302871195367885
2025-08-11,-0.001435762961921114
2025-08-12,0.0013224507816954343
2025-08-13,-0.0017224324054736341
2025-08-14,0.001752971418594474
2025-08-15,-0.0023315442912589714
2025-08-18,-0.002515462241632776
2025-08-19,-0.0023320665078541834
2025-08-20,0.003469103964483717
2025-08-21,0.0042423610001075165
2025-08-22,-0.0023447577703939832
2025-08-25,-0.0036798882480756833
2025-08-26,0.004244834803562799
2025-08-27,-6.508870839800826e-05
2025-08-28,-0.0006256314553555447
2025-08-29,-0.0015653982433657407
2025-09-01,-0.0026024695579269013
2025-09-02,0.0027896370159026847
2025-09-03,0.0006483571020543324
2025-09-04,0.005028024626969666
2025-09-05,-3.2316013068564575e-05
2025-09-08,0.0018400135598278383
2025-09-09,0.0025874787087978544
2025-09-10,-0.0008853984598815535
2025-09-11,-0.0031472660527825675
2025-09-12,-0.0011189451098792573
2025-09-15,-0.00018936755084521782
2025-09-16,-0.000419179139664657
2025-09-17,0.0015836772924837802
2025-09-18,-0.0006507111663723829
2025-09-19,0.0013835573976166953
2025-09-22,0.0005697011130365436
2025-09-23,0.001687982848015154
2025-09-24,0.0004807195826825421
2025-09-25,0.0007823768638857078
2025-09-26,0.00034949083564665175
2025-09-29,-0.002171071481393479
2025-09-30,-0.001167189794681665
2025-10-09,0.001959353146964194
2025-10-10,0.0033177930008910003
2025-10-13,-0.0002721333617560018
2025-10-14,0.0035041713128573897
2025-10-15,0.00011572418050954762
2025-10-16,0.001195018455112067
2025-10-17,0.002775434010686556
2025-10-20,0.00013552485055714873
2025-10-21,0.00033372767857950056
2025-10-22,0.001784682418019622
2025-10-23,0.003074436755097917
2025-10-24,-0.005217157365225336
2025-10-27,-0.0008636070547278895
2025-10-28,0.0010718935879243186
2025-10-29,-0.003033991411991209
2025-10-30,0.00015618841830311245
2025-10-31,-0.0010450686795341812
2025-11-03,0.0007327105896466849
2025-11-04,0.004750604266637357
2025-11-05,0.0008233076295652477
2025-11-06,-0.001677962301740886
2025-11-07,0.0032893880213782823
2025-11-10,0.0020234030836299606
2025-11-11,0.0018053692322947718
2025-11-12,0.0026405473545668646
2025-11-13,-0.0035856709656936405
2025-11-14,0.001992220813881603
2025-11-17,-0.0019860917312589693
2025-11-18,0.0011540754255683038
2025-11-19,0.00043041222979791835
2025-11-20,0.0033389623193421317
2025-11-21,0.0051110961576806314
2025-11-24,-0.00010338394667858478
2025-11-25,-0.0046147940500487145
2025-11-26,-0.0025575671140777487
2025-11-27,0.00033965181656280766
2025-11-28,-0.0020811367829226355
2025-12-01,0.001297822396358751
2025-12-02,0.0016769288602218302
2025-12-03,0.0019124274924655583
2025-12-04,0.000749562695552387
2025-12-05,-0.0013492913579751034
2025-12-08,-0.004880806051471351
2025-12-09,-0.00013796536343383542
2025-12-10,-0.00020579276713492427
2025-12-11,0.002748852647679491
2025-12-12,-0.0013808979185813914
2025-12-15,0.0011780919884816308
2025-12-16,0.0035818176005172914
2025-12-17,-0.00138303412390073
2025-12-18,0.003824478213493484
2025-12-19,0.0005526175683287088
2025-12-22,-0.002984606554067031
2025-12-23,0.0007620026168094012
2025-12-24,-0.00045015073181897854
2025-12-25,-0.0013221072705400447
2025-12-26,-0.003815799449335351
2025-12-29,4.507720733223572e-05
2025-12-30,0.0011025920768152238
2025-12-31,0.0013415020477361747
