Date,selected_adv20_cny,two_way_turnover,selected_names
2024-03-05,61315048817.95,0.3160083160083159,481
2024-03-06,61979206894.15,0.2910602910602911,481
2024-03-07,71324355283.75,0.3284823284823285,481
2024-03-08,70934258857.20001,0.33264033264033266,481
2024-03-11,76099366959.7,0.28274428274428276,481
2024-03-12,70363245153.34999,0.35343035343035345,481
2024-03-13,63919180381.75,0.46694214876033063,484
2024-03-14,63258250751.600006,0.30165289256198347,484
2024-03-15,61452515786.399994,0.3711340206185567,485
2024-03-18,69630348758.8,0.46597938144329903,485
2024-03-19,82856327128.0,0.3950617283950617,486
2024-03-20,78642620174.6,0.38603696098562634,487
2024-03-21,81330472717.79999,0.4394250513347023,487
2024-03-22,84946279203.8,0.33675564681724846,487
2024-03-25,87850425486.95,0.38603696098562623,487
2024-03-26,91533062414.20001,0.430327868852459,488
2024-03-27,92243292490.75,0.38445807770961143,489
2024-03-28,86152286674.35,0.28220858895705525,489
2024-03-29,77435143147.35,0.35173824130879344,488
2024-04-01,73798852213.9,0.34355828220858897,489
2024-04-02,77062752395.0,0.38036809815950917,488
2024-04-03,68579906838.35,0.3114754098360656,487
2024-04-08,65786187403.85,0.3811475409836066,488
2024-04-09,67384405439.55,0.36475409836065575,487
2024-04-10,57117414845.95,0.39344262295081966,488
2024-04-11,62312548977.55,0.3476482617586912,489
2024-04-12,61962735638.25,0.3967280163599182,489
2024-04-15,56882347734.2,0.310838445807771,489
2024-04-16,70390410464.3,0.310838445807771,486
2024-04-17,70544966569.75,0.41152263374485587,480
2024-04-18,58596642345.3,0.3999999999999999,479
2024-04-19,62442298174.299995,0.35416666666666663,480
2024-04-22,60709881726.2,0.36249999999999993,479
2024-04-23,61450955486.4,0.3340292275574112,479
2024-04-24,59667836184.15,0.37160751565762,479
2024-04-25,59903040263.149994,0.3883089770354906,479
2024-04-26,53207604517.9,0.3590814196242171,478
2024-04-29,54494171840.600006,0.33472803347280333,478
2024-04-30,59082195234.100006,0.40585774058577406,476
2024-05-06,59881159376.600006,0.3823529411764707,473
2024-05-07,62457097169.15001,0.42283298097251587,473
2024-05-08,60036464237.05,0.34249471458773784,473
2024-05-09,55633803440.8,0.3594080338266385,473
2024-05-10,56552515311.25,0.39323467230443976,473
2024-05-13,58727445529.90001,0.3713080168776372,474
2024-05-14,58963660342.65,0.35443037974683544,474
