,cum_hl
2025-05-20,1.270419759214378
2025-05-21,1.2778085859042663
2025-05-22,1.279729831520269
2025-05-23,1.2795073091347444
2025-05-26,1.279986963709433
2025-05-27,1.2702310848268068
2025-05-28,1.2722330347955122
2025-05-29,1.2816338963048388
2025-05-30,1.2907456748422248
2025-06-03,1.2817837183008558
2025-06-04,1.2867776121119783
2025-06-05,1.3147964924386928
2025-06-06,1.3205537324048757
2025-06-09,1.3089701141716537
2025-06-10,1.29791144513613
2025-06-11,1.3102077330074184
2025-06-12,1.3020642874868595
2025-06-13,1.307264780543933
2025-06-16,1.3073268551263155
2025-06-17,1.3170744722472465
2025-06-18,1.325360376569958
2025-06-19,1.3372338582818317
2025-06-20,1.3458610855430944
2025-06-23,1.3364666419823192
2025-06-24,1.3604046142432766
2025-06-25,1.3670294438642618
2025-06-26,1.362072443191316
2025-06-27,1.3669388208441975
2025-06-30,1.3612463461481994
2025-07-01,1.3702877778463851
2025-07-02,1.3834364590955903
2025-07-03,1.3795975039182569
2025-07-04,1.385616594252032
2025-07-07,1.3858305165802685
2025-07-08,1.3824423561519903
2025-07-09,1.3861495776829695
2025-07-10,1.396176428378613
2025-07-11,1.4069408698482853
2025-07-14,1.4154026037477236
2025-07-15,1.4147801654497043
2025-07-16,1.4270475977191226
2025-07-17,1.420507406705355
2025-07-18,1.4206893402671084
2025-07-21,1.4220005321638085
2025-07-22,1.4265282264136179
2025-07-23,1.4318653716915712
2025-07-24,1.4320617772420285
2025-07-25,1.4404543108098167
2025-07-28,1.4356751836360924
2025-07-29,1.42120446810679
2025-07-30,1.4266732895237713
2025-07-31,1.423291828522464
2025-08-01,1.427810131103947
2025-08-04,1.424071163881696
2025-08-05,1.4353228748133096
2025-08-06,1.4311274257424658
2025-08-07,1.4338883504834141
2025-08-08,1.43535513525966
2025-08-11,1.4283686098242296
2025-08-12,1.4325644417308534
2025-08-13,1.4210551470950208
2025-08-14,1.4398066954468776
2025-08-15,1.4239811182576947
2025-08-18,1.4156277626074043
2025-08-19,1.426367326862861
2025-08-20,1.4386015164229662
2025-08-21,1.4682692729802371
2025-08-22,1.4574207415912899
2025-08-25,1.4490083959200133
2025-08-26,1.461700301074097
2025-08-27,1.4543921569052911
2025-08-28,1.4298849747153979
2025-08-29,1.4367105614145785
2025-09-01,1.4371801621295859
2025-09-02,1.4588971158268216
2025-09-03,1.4467975648624416
2025-09-04,1.4794657561594367
2025-09-05,1.46005456223114
2025-09-08,1.4695977574618444
2025-09-09,1.4682206499488968
2025-09-10,1.4737716380061459
2025-09-11,1.468546300372308
2025-09-12,1.4731516635824855
2025-09-15,1.466288841936169
2025-09-16,1.4692413431162203
2025-09-17,1.4717056552657102
2025-09-18,1.4723145338287447
2025-09-19,1.4793167110130707
2025-09-22,1.4712425277516064
2025-09-23,1.4556172298700745
2025-09-24,1.4586611680273656
2025-09-25,1.4628578128130894
2025-09-26,1.4657369146521932
2025-09-29,1.454857863292383
2025-09-30,1.456977790182809
2025-10-09,1.4532007168905157
2025-10-10,1.4722967690511235
2025-10-13,1.4631488329195952
2025-10-14,1.4791146014960286
2025-10-15,1.4899875389018618
2025-10-16,1.489527225306465
2025-10-17,1.503368155874723
2025-10-20,1.5111887327483888
2025-10-21,1.515308214136143
2025-10-22,1.526613661199021
2025-10-23,1.5289624387811898
2025-10-24,1.534237570416164
2025-10-27,1.5306590738852024
2025-10-28,1.5345818600922412
2025-10-29,1.5339559944373218
2025-10-30,1.5266561762694328
2025-10-31,1.5474870694364975
2025-11-03,1.538093579481039
2025-11-04,1.525802938840121
2025-11-05,1.5149127557835391
2025-11-06,1.5288606660472548
2025-11-07,1.5190300902588065
2025-11-10,1.5153520312025939
2025-11-11,1.509233618902974
2025-11-12,1.5042026740341827
2025-11-13,1.4978628789857185
2025-11-14,1.4991699468881954
2025-11-17,1.488689137186999
2025-11-18,1.5098249376380946
2025-11-19,1.510377845710541
2025-11-20,1.5158713733503786
2025-11-21,1.5355948704577689
2025-11-24,1.5401344600648212
2025-11-25,1.541793263625356
2025-11-26,1.5524855672010291
2025-11-27,1.5582880009160995
2025-11-28,1.5606108923257873
2025-12-01,1.5691470036267416
2025-12-02,1.5543690598884945
2025-12-03,1.5541087809101248
2025-12-04,1.5623256541194932
2025-12-05,1.5682765975838846
2025-12-08,1.567432093449692
2025-12-09,1.5679169520505416
2025-12-10,1.560851615874464
2025-12-11,1.566298672063752
2025-12-12,1.5604633029413948
2025-12-15,1.5716472346398676
2025-12-16,1.5717487030036772
2025-12-17,1.5762970179530873
2025-12-18,1.5836746750545676
2025-12-19,1.5946914251165325
2025-12-22,1.596327620486982
2025-12-23,1.5953703700115809
2025-12-24,1.5925174972373912
2025-12-25,1.5900539332806773
2025-12-26,1.5878298414048584
2025-12-29,1.584654387946321
2025-12-30,1.5884707600618473
2025-12-31,1.5863263259328861
