date,symbol,apm_stat,ret20,apm_cs,alpha_on,alpha_pm,delta_alpha
2024-06-05,600713.SH,0.5627251894736609,-0.06265840316631499,0.7369062665736015,0.003652308331583143,-0.0013142951344090603,0.004966603465992203
2024-06-05,600714.SH,0.7339722813936473,0.02450975521465859,0.6685729210489199,0.002399175499502859,-0.0007847354452690247,0.003183910944771884
2024-06-05,600715.SH,0.7109706217575351,-0.015878765359993774,0.7565785329525752,-0.00825245357317872,-0.008059018714417499,-0.00019343485876122113
2024-06-05,600716.SH,0.8130064968860982,-0.07889118862139,1.0318031527995197,0.003652308331583143,-0.00130652597176939,0.004958834303352533
2024-06-05,600717.SH,-0.4048923491936187,-0.03003502712078332,-0.3203761548797802,0.0013949719884680523,0.0026666591165235287,-0.0012716871280554765
2024-06-05,600718.SH,1.3674324849813406,-0.013372492024218086,1.4061519397343307,0.013627370675722839,0.003342334792199142,0.010285035883523697
2024-06-05,600719.SH,-0.5660440513436561,0.19454018428994124,-1.09876961581354,-0.029716905877243405,0.0016196723953795233,-0.03133657827262293
2024-06-05,600720.SH,-0.537036853369937,-0.0698315840425412,-0.3431403911555724,0.008677433959723979,-0.0026241398927417947,0.011301573852465774
2024-06-05,600721.SH,0.051951247474812605,-0.13494948339279966,0.42482332534492856,-0.0017048345255595843,-0.006760646429915584,0.005055811904356
2024-06-05,600722.SH,-1.0855753125672012,-0.2248685616151469,-0.4655619333863822,-0.00366476483914846,-0.007841891738561979,0.004177126899413519
2024-06-05,600724.SH,-0.29199847679053115,-0.09990291415493713,-0.015451393561745963,-0.00364696174140966,0.006991075348670495,-0.010638037090080155
2024-06-05,600725.SH,-0.2335752308437754,0.00327662886359692,-0.24061564689060858,0.003652308331583143,0.006024633322248563,-0.00237232499066542
2024-06-05,600726.SH,0.22413411209840456,-0.03810069869877797,0.33081868946440546,-0.005276263096988254,0.004876546003829918,-0.010152809100818172
2024-06-05,600727.SH,-2.2254522620853887,-0.2730320712541735,-1.4730621650466973,-0.0021280384892261583,0.0021102096662688474,-0.004238248155495006
2024-06-05,600728.SH,0.04346068813819347,-0.09981511041153757,0.3197664440331946,0.006196837593669624,0.004408698802725652,0.0017881387909439717
2024-06-05,600729.SH,0.8683739233560428,0.026905954479435223,0.7963886435801543,0.0007411001802002382,-0.0014044512613019533,0.0021455514415021915
2024-06-06,000001.SZ,-0.8705735904656512,0.014613695018592887,-0.36735273146354297,0.0016414867013050394,0.01902596560266001,-0.01738447890135497
2024-06-06,600710.SH,0.2647430847740777,-0.022550679845706578,0.8586420656693505,-0.003493699815224738,0.02268227273245882,-0.026175972547683557
2024-06-06,600711.SH,-2.0297630282657275,-0.38948915667322415,-0.5405633178263525,0.0074530256683176255,0.02563212523983338,-0.018179099571515756
2024-06-06,600712.SH,0.34313102062576695,-0.17468377127766688,1.3082226573701505,-0.0011184029031108267,0.02268227273245882,-0.023800675635569646
2024-06-06,600713.SH,-0.46558056203566356,-0.09255495982749318,0.29912330005053434,-0.0011184029031108267,0.02268227273245882,-0.023800675635569646
2024-06-06,600714.SH,0.46795166844568686,-0.02203319599755349,1.060588029866479,0.009257731986642703,0.03353708955742485,-0.024279357570782145
2024-06-06,600715.SH,0.4286087311549533,-0.03459607887499505,1.0518975286532994,-0.01897554576025373,0.02268227273245882,-0.04165781849271255
2024-06-06,600716.SH,0.12466300768745464,-0.12834086937541855,0.9766816458163871,0.002517960733252833,0.02268227273245882,-0.020164311999205986
2024-06-06,600717.SH,-1.1075266221249116,-0.06364962372025462,-0.413349483559978,0.0011699266163398558,0.018073977801583374,-0.016904051185243518
2024-06-06,600718.SH,0.5112585614128384,-0.08363435747343728,1.2541968625128734,-0.0011184029031108267,0.011009120981486098,-0.012127523884596925
2024-06-06,600719.SH,-0.8569327280406306,0.19111263593327177,-0.7843552617153602,-0.004515911396882011,0.013743725246425309,-0.01825963664330732
2024-06-06,600720.SH,-0.8938871028826861,-0.1119368574016788,-0.08189295064173241,0.0019459484758475032,0.02268227273245882,-0.020736324256611316
2024-06-06,600721.SH,-0.1687005857195441,-0.21551369626024774,0.8960128239721303,-0.0011184029031108267,0.013066888117074238,-0.014185291020185065
2024-06-06,600722.SH,-1.4399335415024153,-0.2336897203053233,-0.33087207725821566,0.0039193804722039705,0.02268227273245882,-0.01876289226025485
2024-06-06,600724.SH,-1.2330670742570127,0.015862851610828788,-0.7328940580922456,0.00138159709688912,0.12820991092341372,-0.1268283138265246
2024-06-06,600725.SH,-0.5642942695452514,-0.04880670446973656,0.09366732534476918,-0.0045906251253329255,-0.008896674635962332,0.004306049510629406
2024-06-06,600726.SH,-0.19249561087345776,-0.07050810610618552,0.5184156797945153,-0.005748032532740588,0.0039024605258861644,-0.009650493058626752
2024-06-06,600727.SH,-2.798133841850095,-0.22959533613922123,-1.6990623496650754,-0.0055760552062311675,0.028836118886304996,-0.03441217409253616
2024-06-06,600728.SH,-1.1592198990702687,-0.16696455083286732,-0.2129625469053933,0.0014326175050525247,0.012043974860118545,-0.01061135735506602
2024-06-06,600729.SH,-0.2992760014353547,0.016787959563993593,0.1986398248251635,-1.748547191815497e-05,0.02378643173135464,-0.023803917203272795
2024-06-07,000001.SZ,-0.8026879691280404,0.0061419512172218305,-0.3156951447631996,-0.0036814348238087824,0.0065722102328686915,-0.010253645056677474
2024-06-07,600710.SH,0.4749725536531996,0.0032484347312803363,0.9715347349462833,-0.004338440907598606,0.0022374661444115596,-0.006575907052010166
2024-06-07,600711.SH,-1.7772889535016123,-0.3316460194183224,-0.17317318451786234,0.023895467496752643,0.02074565308164078,0.0031498144151118623
2024-06-07,600712.SH,-0.23687093021532374,-0.08197419820555618,0.5415371631019499,0.006568294935885177,0.0390944276397589,-0.03252613270387372
2024-06-07,600713.SH,-0.3710961369952397,-0.07716353330834091,0.3914022596995028,-0.0010619542247201075,0.009951911334213026,-0.011013865558933134
2024-06-07,600714.SH,0.552253651674939,0.03963531135101517,0.928478170621897,0.003879675945232419,0.024398793909492067,-0.020519117964259648
2024-06-07,600715.SH,0.7102789539041493,0.0005229687440525543,1.2158547202085108,0.013233702790869994,0.03376247029541779,-0.020528767504547796
2024-06-07,600716.SH,-0.1827363868153097,-0.12223184681902766,0.7288106779043465,-0.005516297209129828,0.019809323493625852,-0.02532562070275568
2024-06-07,600717.SH,-1.0284720928962687,-0.03587184594247672,-0.4025324116929291,-0.0008866675795002887,0.01017364082423522,-0.011060308403735508
2024-06-07,600718.SH,1.4155592100987495,-0.03553219716655265,2.0403756143541782,0.03254144557302241,0.006210936861531291,0.02633050871149112
2024-06-07,600719.SH,-1.137454253025974,0.12626216420716974,-1.047719643011117,-0.011153275788611139,0.026457587558009088,-0.03761086334662023
2024-06-07,600720.SH,-0.8166846247514346,-0.08554810379604527,-0.026457010657487623,0.0017677818751573593,0.008329108544920416,-0.006561326669763057
2024-06-07,600721.SH,-0.20886528730367016,-0.14207758821090377,0.7683150592055216,-0.003574549636314428,0.020094138577432696,-0.023668688213747124
2024-06-07,600722.SH,-1.5327770764689925,-0.1802844680442357,-0.4292400038046116,-0.0028847182617612876,0.016546649259099322,-0.01943136752086061
2024-06-07,600724.SH,-1.4430574718289528,0.10670953353302548,-1.2886589476058747,0.005847339154506415,0.08143987459046897,-0.07559253543596256
2024-06-07,600725.SH,-0.16574816705057618,0.023657063646205567,0.2633191665539414,0.005353268008261525,0.004472562241800704,0.0008807057664608209
2024-06-07,600726.SH,-0.20207534476190292,-0.0598589974132947,0.5031939740057422,-0.005516297209129828,0.015300741211999203,-0.02081703842112903
2024-06-07,600727.SH,-2.7198683200229197,-0.22147172691161054,-1.4801178948814404,-0.01316155714796774,0.008751443389767966,-0.021913000537735705
2024-06-07,600728.SH,-1.0650605983106696,-0.13042735530949678,-0.12640957674999154,0.005236390962913173,0.009082731733326188,-0.003846340770413015
2024-06-07,600729.SH,-0.92567134747194,0.04772357877060085,-0.5761961206908114,-0.010295708973835693,0.008462805534064088,-0.01875851450789978
