,rank_ic
2024-05-29,-0.09691945641330335
2024-05-30,-0.08154824775964424
2024-05-31,-0.2793812259868981
2024-06-03,0.23926546770179907
2024-06-04,0.3810930797075341
2024-06-05,0.06238203025641286
2024-06-06,0.5023760260280735
2024-06-07,-0.3035440071428512
2024-06-11,-0.2965904789381271
2024-06-12,-0.30601309443559
2024-06-13,-0.12653627680017662
2024-06-14,0.08108956681045221
2024-06-17,0.10234261392410608
2024-06-18,-0.2116188744284406
2024-06-19,7.24609877173724e-05
2024-06-20,0.22383275450856344
2024-06-21,0.20135594786573813
2024-06-24,0.44419665691308874
2024-06-25,-0.00933452208819321
2024-06-26,-0.4958287447993446
2024-06-27,0.115688616430753
2024-06-28,0.25239543244302165
2024-07-01,0.1411500867578045
2024-07-02,-0.21296653024494544
2024-07-03,-0.020985569267515276
2024-07-04,0.4674189073131273
2024-07-05,-0.1658678500280889
2024-07-08,0.41329471402486545
2024-07-09,0.07565048587692486
2024-07-10,0.0029856398000488987
2024-07-11,-0.4143064254560549
2024-07-12,0.010036575869394035
2024-07-15,0.34475604538376753
2024-07-16,-0.10036928799959513
2024-07-17,-0.05005988036357483
2024-07-18,0.19525039269971592
2024-07-19,-0.29721344698226865
2024-07-22,-0.29768886876373163
2024-07-23,-0.0033865314577607667
2024-07-24,0.28612310834020993
2024-07-25,-0.2493094393570831
2024-07-26,-0.0749230468064244
2024-07-29,-0.02964033277970059
2024-07-30,-0.2394152609194034
2024-07-31,-0.2539048983391991
2024-08-01,-0.051261760482908404
2024-08-02,0.08535756587874656
2024-08-05,0.10961689944658766
2024-08-06,-0.3853788813697654
2024-08-07,0.08402265620777423
2024-08-08,0.07262173929377463
2024-08-09,0.1759917553731058
2024-08-12,0.21411749798104507
2024-08-13,-0.07331650846559859
2024-08-14,-0.07297781121377213
2024-08-15,-0.12189651108064731
2024-08-16,0.08818963341751875
2024-08-19,0.1772102274750595
2024-08-20,0.2073860204599419
2024-08-21,-0.03284563924751757
2024-08-22,0.2695084596752683
2024-08-23,0.11646049712701778
2024-08-26,-0.23623486402369528
2024-08-27,0.155113511115693
2024-08-28,-0.1367179955148711
2024-08-29,-0.2348306843265243
2024-08-30,-0.3091317664208753
2024-09-02,0.18430696527691967
2024-09-03,-0.20024442794796155
2024-09-04,-0.004599138084387198
2024-09-05,-0.24478117779007255
2024-09-06,0.331041525146265
2024-09-09,-0.17873637445042106
2024-09-10,-0.20519353291957745
2024-09-11,-0.051858782104760165
2024-09-12,0.0581830218167641
2024-09-13,0.34573063042708607
2024-09-18,0.22885387982799635
2024-09-19,-0.2992358187704163
2024-09-20,0.12358036512663023
2024-09-23,-0.03886907338298608
2024-09-24,-0.14148837421263255
2024-09-25,-0.10462273256821318
2024-09-26,-0.11750238056203119
2024-09-27,-0.39216936038311523
2024-09-30,-0.33853786079210724
2024-10-08,-0.2178063437114763
2024-10-09,0.1729514012405065
2024-10-10,-0.01895302456463821
2024-10-11,0.154682121659097
2024-10-14,-0.08666196999553825
2024-10-15,-0.07201889251007888
2024-10-16,0.05948615023236659
2024-10-17,-0.11430921838962725
2024-10-18,-0.12191157194800117
2024-10-21,-0.0998582173948601
2024-10-22,-0.24316886516342023
2024-10-23,-0.03831299077150232
2024-10-24,-0.06934131469358865
2024-10-25,-0.23326113055748943
2024-10-28,-0.11604349581634131
2024-10-29,0.15555708082187245
2024-10-30,0.0732893262001061
2024-10-31,-0.08256771814681456
2024-11-01,0.027512814263570315
2024-11-04,-0.24946640157905667
2024-11-05,-0.06975304490015864
2024-11-06,-0.10582493900647516
2024-11-07,-0.10677467980871706
2024-11-08,-0.16040097679358978
2024-11-11,-0.22877080696322086
2024-11-12,-0.19733387286329027
2024-11-13,-0.09252348621957188
2024-11-14,0.04425772571035611
2024-11-15,-0.01069657977449697
2024-11-18,0.12090900949024058
2024-11-19,-0.27470431882158913
2024-11-20,-0.21670533509731893
2024-11-21,-0.05403518835296689
2024-11-22,0.14420301930419652
2024-11-25,-0.1879835613599405
2024-11-26,0.015376407628017393
2024-11-27,-0.08530076539982617
2024-11-28,-0.0165393987649544
2024-11-29,-0.10905568746646957
2024-12-02,-0.1112647007001166
2024-12-03,-0.01471932013850001
2024-12-04,0.025625837275886167
2024-12-05,-0.15184060693454346
2024-12-06,-0.0025605078481378417
2024-12-09,-0.04034862755350363
2024-12-10,-0.11156009188806913
2024-12-11,-0.02049978030739343
2024-12-12,-0.045320629561192226
2024-12-13,0.047811727380369574
2024-12-16,0.02918250892235659
2024-12-17,-0.01896181505972951
2024-12-18,-0.0015659092828968634
2024-12-19,-0.009175994932251122
2024-12-20,-0.15581158827898584
2024-12-23,0.1378235276689045
2024-12-24,0.11409025679890442
2024-12-25,0.21249550870951947
2024-12-26,-0.046084770538891394
2024-12-27,-0.10873559976623232
2024-12-30,0.21502584354968857
2024-12-31,0.042039752876864026
2025-01-02,-0.14169808942179932
2025-01-03,0.18865333769561704
2025-01-06,0.08252680593864058
2025-01-07,-0.27320232602172045
2025-01-08,-0.008264831909762719
2025-01-09,-0.24339121861734278
2025-01-10,0.25555945520410833
2025-01-13,-0.21485075523837482
2025-01-14,-0.28101670019066693
2025-01-15,-0.015714007116329413
2025-01-16,-0.08895299764674713
2025-01-17,0.14311706516795022
2025-01-20,-0.07567237787867956
2025-01-21,0.24985600941714056
2025-01-22,0.1547836004139796
2025-01-23,-0.07873112688566458
2025-01-24,-0.04766742270536494
2025-01-27,0.0717533794678764
2025-02-05,-0.33641326833455754
2025-02-06,-0.131320496522392
2025-02-07,-0.2552645827317368
2025-02-10,-0.3018461295709989
2025-02-11,0.18372273604631476
2025-02-12,-0.08571783737844323
2025-02-13,-0.22168217424135786
2025-02-14,0.038662652744949864
2025-02-17,-0.09424992841138335
2025-02-18,0.0667003972212852
2025-02-19,0.0570463602879926
2025-02-20,-0.023057577072672714
2025-02-21,0.13442459130432077
2025-02-24,-0.10855395326379433
2025-02-25,-0.04207904604398741
2025-02-26,-0.03894639578446778
2025-02-27,-0.09067759184467301
2025-02-28,-0.1064649729434997
2025-03-03,-0.09449672210443683
2025-03-04,0.0229683091599477
2025-03-05,0.21577873602223757
2025-03-06,-0.12059318450049
2025-03-07,0.14913980456276016
2025-03-10,-0.15054619485944098
2025-03-11,-0.04328635905219491
2025-03-12,-0.03120517055605028
2025-03-13,-0.028614602800653116
2025-03-14,-0.23115722134900096
2025-03-17,-0.09586988159202829
2025-03-18,0.05686401650781936
2025-03-19,0.04398182367312934
2025-03-20,0.03298191779727575
2025-03-21,-0.04374948707844425
2025-03-24,0.0836491229367355
2025-03-25,0.003567836623052841
2025-03-26,-0.09598049952720739
2025-03-27,-0.029417449708912625
2025-03-28,0.06214243770720272
2025-03-31,0.060001183148312015
2025-04-01,0.003044893066572548
2025-04-02,0.01671604212485205
2025-04-03,-0.05901908214176773
2025-04-07,0.218822467986991
2025-04-08,-0.17351048407329858
2025-04-09,-0.26871835038902614
2025-04-10,-0.32519185079840546
2025-04-11,-0.18931860508962542
2025-04-14,-0.13249620662213488
2025-04-15,0.015665760128336027
2025-04-16,0.21216869195479965
2025-04-17,0.04571856262717417
2025-04-18,-0.12587802218887903
2025-04-21,-0.14858838455121
2025-04-22,0.16224283507975265
2025-04-23,-0.24568220874634372
2025-04-24,0.3211351613210569
2025-04-25,-0.08741345900833652
2025-04-28,0.10059601100497179
2025-04-29,-0.08864917009064657
2025-04-30,-0.28467962813871406
2025-05-06,-0.30797213992802064
2025-05-07,0.0013107528082949027
2025-05-08,-0.2342305286528299
2025-05-09,0.21396666356947092
2025-05-12,-0.23091015216278554
2025-05-13,0.020806293194602865
2025-05-14,-0.11178159869676137
2025-05-15,0.18634670288270122
2025-05-16,0.04773637953728753
2025-05-19,-0.04864401475323108
2025-05-20,-0.08533968329050834
2025-05-21,0.09318515922143626
2025-05-22,0.030859320583244105
2025-05-23,0.17430247199278293
2025-05-26,-0.1924889571854855
2025-05-27,0.15452685419447995
2025-05-28,0.12033788482146231
2025-05-29,-0.2783483130185189
2025-05-30,0.19119030909650409
2025-06-03,0.12113696777041906
2025-06-04,-0.12896351226307687
2025-06-05,-0.27973722871457035
2025-06-06,0.05139388132330074
2025-06-09,-0.13224690514103266
2025-06-10,0.15947048537498204
2025-06-11,-0.14281455843686444
2025-06-12,0.05674716138211871
2025-06-13,0.11335257969789472
2025-06-16,-0.1791955698809767
2025-06-17,-0.0784829646387709
2025-06-18,-0.10990231442399921
2025-06-19,-0.04971517713744363
2025-06-20,0.07615073373868665
2025-06-23,-0.05065489858979309
2025-06-24,-0.23651727400528927
2025-06-25,-0.19724158563671346
2025-06-26,0.0628793081843267
2025-06-27,-0.04673885523379077
2025-06-30,-0.03871152902143425
2025-07-01,0.1682060154940981
2025-07-02,0.021446878536892366
2025-07-03,-0.006071152043279916
2025-07-04,0.057648614437057454
2025-07-07,0.08329255478013303
2025-07-08,-0.2232107591219691
2025-07-09,-0.013491042432919351
2025-07-10,-0.010771291383918231
2025-07-11,-0.1841180106144129
2025-07-14,0.13690992180313677
2025-07-15,-0.05104823582476062
2025-07-16,-0.12323427254264084
2025-07-17,-0.08287466267459222
2025-07-18,0.0405484739435258
2025-07-21,-0.007309306619668758
2025-07-22,0.02114816081010185
2025-07-23,-0.014967573106079267
2025-07-24,-0.1811196411266335
2025-07-25,-0.055288027732012905
2025-07-28,0.09992608358221251
2025-07-29,0.0211513508374454
2025-07-30,0.028164967431312263
2025-07-31,-0.05119042266824396
2025-08-01,0.0022593912075151586
2025-08-04,0.038175841080245625
2025-08-05,-0.024422982329860655
2025-08-06,-0.0739675042615636
2025-08-07,-0.06240670618312054
2025-08-08,0.1703413881959169
2025-08-11,-0.09319852889093251
2025-08-12,-0.09204418838967536
2025-08-13,-0.010417766449787674
2025-08-14,-0.10166430088473762
2025-08-15,-0.017438542969907694
2025-08-18,-0.14728914251173222
2025-08-19,-0.12325396806750918
2025-08-20,-0.10693296705835677
2025-08-21,-0.10140441538665246
2025-08-22,-0.09246966753511433
2025-08-25,-0.016591521418272547
2025-08-26,-0.0802733652633201
2025-08-27,-0.03179168964290049
2025-08-28,0.10102926418785295
2025-08-29,0.06308150599499805
2025-09-01,-0.048047578069099456
2025-09-02,-0.11321262685977453
2025-09-03,0.0899934737336788
2025-09-04,-0.15520739738273354
2025-09-05,0.025750537503659555
2025-09-08,0.03801040275477206
2025-09-09,0.0728701372052261
2025-09-10,-0.1342506260593216
2025-09-11,-0.083668473248197
2025-09-12,-0.09724728981003171
2025-09-15,-0.041244891963884804
2025-09-16,-0.12735586693264958
2025-09-17,0.004165068367213086
2025-09-18,-0.03734874511745428
2025-09-19,-0.016163698300028957
2025-09-22,0.04977186772259052
2025-09-23,0.11804281277816939
2025-09-24,-0.027864358310156774
2025-09-25,0.006464443029415235
2025-09-26,-0.04322967521701477
2025-09-29,0.15134848919814814
2025-09-30,0.007161354279618389
2025-10-09,0.022921588224128053
2025-10-10,-0.11557819679406667
2025-10-13,0.02276192181588222
2025-10-14,-0.0840425030883712
2025-10-15,-0.06956441320009098
2025-10-16,0.0020352603465414324
2025-10-17,-0.016825955153079237
2025-10-20,-0.14350359568208748
2025-10-21,-0.022484828140041935
2025-10-22,-0.11855049415307885
2025-10-23,0.023797012839851275
2025-10-24,-0.04794277567255176
2025-10-27,0.02188527828150788
2025-10-28,-0.05876096532269527
2025-10-29,0.07314596072326056
2025-10-30,0.04811875911342724
2025-10-31,-0.28706568670404475
2025-11-03,-0.08185442649742479
2025-11-04,0.026946780532468517
2025-11-05,0.09728017603053934
2025-11-06,0.1176503367864984
2025-11-07,0.12236358630603208
2025-11-10,-0.10936069044306787
2025-11-11,0.03681627997255272
2025-11-12,0.07157330129895743
2025-11-13,0.0034393725288887193
2025-11-14,-0.02589772531913189
2025-11-17,-0.15760445894058056
2025-11-18,-0.22264186881517256
2025-11-19,0.05354815801208608
2025-11-20,0.026608893185766425
2025-11-21,-0.12982203145012966
2025-11-24,-0.2512901172421868
2025-11-25,-0.08819466165843083
2025-11-26,-0.020000683400427408
2025-11-27,0.04752849442006716
2025-11-28,-0.014683369360495963
2025-12-01,-0.11972957971494286
2025-12-02,0.18851751940078407
2025-12-03,0.21820828655616073
2025-12-04,-0.018933370860793657
2025-12-05,-0.05930300445553574
2025-12-08,-0.15870940140520798
2025-12-09,-0.029083885393935832
2025-12-10,-0.0054519344603893545
2025-12-11,0.09446418820491378
2025-12-12,-0.023220254238675585
2025-12-15,0.11525380365433505
2025-12-16,-0.04523434514226729
2025-12-17,-0.03640310469588916
2025-12-18,-0.016777101975043347
2025-12-19,-0.07942194753075268
2025-12-22,-0.10109988432395497
2025-12-23,0.1316550982433301
2025-12-24,-0.09523646534160604
2025-12-25,-0.11623174301930762
2025-12-26,0.0615381441296556
2025-12-29,-0.07736165202113204
2025-12-30,-0.06007042326579441
2025-12-31,-0.008190449446665709
2020-01-02,
2020-01-03,
2020-01-06,
2020-01-07,
2020-01-08,
2020-01-09,
2020-01-10,
2020-01-13,
2020-01-14,
2020-01-15,
2020-01-16,
2020-01-17,
2020-01-20,
2020-01-21,
2020-01-22,
2020-01-23,
2020-02-03,
2020-02-04,
2020-02-05,
2020-02-06,
2020-02-07,
2020-02-10,
2020-02-11,
2020-02-12,
2020-02-13,
2020-02-14,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-03-02,
2020-03-03,
2020-03-04,
2020-03-05,
2020-03-06,
2020-03-09,
2020-03-10,
2020-03-11,
2020-03-12,
2020-03-13,
2020-03-16,
2020-03-17,
2020-03-18,
2020-03-19,
2020-03-20,
2020-03-23,
2020-03-24,
2020-03-25,
2020-03-26,
2020-03-27,
2020-03-30,
2020-03-31,
2020-04-01,
2020-04-02,
2020-04-03,
2020-04-07,
2020-04-08,
2020-04-09,
2020-04-10,
2020-04-13,
2020-04-14,
2020-04-15,
2020-04-16,
2020-04-17,
2020-04-20,
2020-04-21,
2020-04-22,
2020-04-23,
2020-04-24,
2020-04-27,
2020-04-28,
2020-04-29,
2020-04-30,
2020-05-06,
2020-05-07,
2020-05-08,
2020-05-11,
2020-05-12,
2020-05-13,
2020-05-14,
2020-05-15,
2020-05-18,
2020-05-19,
2020-05-20,
2020-05-21,
2020-05-22,
2020-05-25,
2020-05-26,
2020-05-27,
2020-05-28,
2020-05-29,
2020-06-01,
2020-06-02,
2020-06-03,
2020-06-04,
2020-06-05,
2020-06-08,
2020-06-09,
2020-06-10,
2020-06-11,
2020-06-12,
2020-06-15,
2020-06-16,
2020-06-17,
2020-06-18,
2020-06-19,
2020-06-22,
2020-06-23,
2020-06-24,
2020-06-29,
2020-06-30,
2020-07-01,
2020-07-02,
2020-07-03,
2020-07-06,
2020-07-07,
2020-07-08,
2020-07-09,
2020-07-10,
2020-07-13,
2020-07-14,
2020-07-15,
2020-07-16,
2020-07-17,
2020-07-20,
2020-07-21,
2020-07-22,
2020-07-23,
2020-07-24,
2020-07-27,
2020-07-28,
2020-07-29,
2020-07-30,
2020-07-31,
2020-08-03,
2020-08-04,
2020-08-05,
2020-08-06,
2020-08-07,
2020-08-10,
2020-08-11,
2020-08-12,
2020-08-13,
2020-08-14,
2020-08-17,
2020-08-18,
2020-08-19,
2020-08-20,
2020-08-21,
2020-08-24,
2020-08-25,
2020-08-26,
2020-08-27,
2020-08-28,
2020-08-31,
2020-09-01,
2020-09-02,
2020-09-03,
2020-09-04,
2020-09-07,
2020-09-08,
2020-09-09,
2020-09-10,
2020-09-11,
2020-09-14,
2020-09-15,
2020-09-16,
2020-09-17,
2020-09-18,
2020-09-21,
2020-09-22,
2020-09-23,
2020-09-24,
2020-09-25,
2020-09-28,
2020-09-29,
2020-09-30,
2020-10-09,
2020-10-12,
2020-10-13,
2020-10-14,
2020-10-15,
2020-10-16,
2020-10-19,
2020-10-20,
2020-10-21,
2020-10-22,
2020-10-23,
2020-10-26,
2020-10-27,
2020-10-28,
2020-10-29,
2020-10-30,
2020-11-02,
2020-11-03,
2020-11-04,
2020-11-05,
2020-11-06,
2020-11-09,
2020-11-10,
2020-11-11,
2020-11-12,
2020-11-13,
2020-11-16,
2020-11-17,
2020-11-18,
2020-11-19,
2020-11-20,
2020-11-23,
2020-11-24,
2020-11-25,
2020-11-26,
2020-11-27,
2020-11-30,
2020-12-01,
2020-12-02,
2020-12-03,
2020-12-04,
2020-12-07,
2020-12-08,
2020-12-09,
2020-12-10,
2020-12-11,
2020-12-14,
2020-12-15,
2020-12-16,
2020-12-17,
2020-12-18,
2020-12-21,
2020-12-22,
2020-12-23,
2020-12-24,
2020-12-25,
2020-12-28,
2020-12-29,
2020-12-30,
2020-12-31,
2021-01-04,
2021-01-05,
2021-01-06,
2021-01-07,
2021-01-08,
2021-01-11,
2021-01-12,
2021-01-13,
2021-01-14,
2021-01-15,
2021-01-18,
2021-01-19,
2021-01-20,
2021-01-21,
2021-01-22,
2021-01-25,
2021-01-26,
2021-01-27,
2021-01-28,
2021-01-29,
2021-02-01,
2021-02-02,
2021-02-03,
2021-02-04,
2021-02-05,
2021-02-08,
2021-02-09,
2021-02-10,
2021-02-18,
2021-02-19,
2021-02-22,
2021-02-23,
2021-02-24,
2021-02-25,
2021-02-26,
2021-03-01,
2021-03-02,
2021-03-03,
2021-03-04,
2021-03-05,
2021-03-08,
2021-03-09,
2021-03-10,
2021-03-11,
2021-03-12,
2021-03-15,
2021-03-16,
2021-03-17,
2021-03-18,
2021-03-19,
2021-03-22,
2021-03-23,
2021-03-24,
2021-03-25,
2021-03-26,
2021-03-29,
2021-03-30,
2021-03-31,
2021-04-01,
2021-04-02,
2021-04-06,
2021-04-07,
2021-04-08,
2021-04-09,
2021-04-12,
2021-04-13,
2021-04-14,
2021-04-15,
2021-04-16,
2021-04-19,
2021-04-20,
2021-04-21,
2021-04-22,
2021-04-23,
2021-04-26,
2021-04-27,
2021-04-28,
2021-04-29,
2021-04-30,
2021-05-06,
2021-05-07,
2021-05-10,
2021-05-11,
2021-05-12,
2021-05-13,
2021-05-14,
2021-05-17,
2021-05-18,
2021-05-19,
2021-05-20,
2021-05-21,
2021-05-24,
2021-05-25,
2021-05-26,
2021-05-27,
2021-05-28,
2021-05-31,
2021-06-01,
2021-06-02,
2021-06-03,
2021-06-04,
2021-06-07,
2021-06-08,
2021-06-09,
2021-06-10,
2021-06-11,
2021-06-15,
2021-06-16,
2021-06-17,
2021-06-18,
2021-06-21,
2021-06-22,
2021-06-23,
2021-06-24,
2021-06-25,
2021-06-28,
2021-06-29,
2021-06-30,
2021-07-01,
2021-07-02,
2021-07-05,
2021-07-06,
2021-07-07,
2021-07-08,
2021-07-09,
2021-07-12,
2021-07-13,
2021-07-14,
2021-07-15,
2021-07-16,
2021-07-19,
2021-07-20,
2021-07-21,
2021-07-22,
2021-07-23,
2021-07-26,
2021-07-27,
2021-07-28,
2021-07-29,
2021-07-30,
2021-08-02,
2021-08-03,
2021-08-04,
2021-08-05,
2021-08-06,
2021-08-09,
2021-08-10,
2021-08-11,
2021-08-12,
2021-08-13,
2021-08-16,
2021-08-17,
2021-08-18,
2021-08-19,
2021-08-20,
2021-08-23,
2021-08-24,
2021-08-25,
2021-08-26,
2021-08-27,
2021-08-30,
2021-08-31,
2021-09-01,
2021-09-02,
2021-09-03,
2021-09-06,
2021-09-07,
2021-09-08,
2021-09-09,
2021-09-10,
2021-09-13,
2021-09-14,
2021-09-15,
2021-09-16,
2021-09-17,
2021-09-22,
2021-09-23,
2021-09-24,
2021-09-27,
2021-09-28,
2021-09-29,
2021-09-30,
2021-10-08,
2021-10-11,
2021-10-12,
2021-10-13,
2021-10-14,
2021-10-15,
2021-10-18,
2021-10-19,
2021-10-20,
2021-10-21,
2021-10-22,
2021-10-25,
2021-10-26,
2021-10-27,
2021-10-28,
2021-10-29,
2021-11-01,
2021-11-02,
2021-11-03,
2021-11-04,
2021-11-05,
2021-11-08,
2021-11-09,
2021-11-10,
2021-11-11,
2021-11-12,
2021-11-15,
2021-11-16,
2021-11-17,
2021-11-18,
2021-11-19,
2021-11-22,
2021-11-23,
2021-11-24,
2021-11-25,
2021-11-26,
2021-11-29,
2021-11-30,
2021-12-01,
2021-12-02,
2021-12-03,
2021-12-06,
2021-12-07,
2021-12-08,
2021-12-09,
2021-12-10,
2021-12-13,
2021-12-14,
2021-12-15,
2021-12-16,
2021-12-17,
2021-12-20,
2021-12-21,
2021-12-22,
2021-12-23,
2021-12-24,
2021-12-27,
2021-12-28,
2021-12-29,
2021-12-30,
2021-12-31,
2022-01-04,
2022-01-05,
2022-01-06,
2022-01-07,
2022-01-10,
2022-01-11,
2022-01-12,
2022-01-13,
2022-01-14,
2022-01-17,
2022-01-18,
2022-01-19,
2022-01-20,
2022-01-21,
2022-01-24,
2022-01-25,
2022-01-26,
2022-01-27,
2022-01-28,
2022-02-07,
2022-02-08,
2022-02-09,
2022-02-10,
2022-02-11,
2022-02-14,
2022-02-15,
2022-02-16,
2022-02-17,
2022-02-18,
2022-02-21,
2022-02-22,
2022-02-23,
2022-02-24,
2022-02-25,
2022-02-28,
2022-03-01,
2022-03-02,
2022-03-03,
2022-03-04,
2022-03-07,
2022-03-08,
2022-03-09,
2022-03-10,
2022-03-11,
2022-03-14,
2022-03-15,
2022-03-16,
2022-03-17,
2022-03-18,
2022-03-21,
2022-03-22,
2022-03-23,
2022-03-24,
2022-03-25,
2022-03-28,
2022-03-29,
2022-03-30,
2022-03-31,
2022-04-01,
2022-04-06,
2022-04-07,
2022-04-08,
2022-04-11,
2022-04-12,
2022-04-13,
2022-04-14,
2022-04-15,
2022-04-18,
2022-04-19,
2022-04-20,
2022-04-21,
2022-04-22,
2022-04-25,
2022-04-26,
2022-04-27,
2022-04-28,
2022-04-29,
2022-05-05,
2022-05-06,
2022-05-09,
2022-05-10,
2022-05-11,
2022-05-12,
2022-05-13,
2022-05-16,
2022-05-17,
2022-05-18,
2022-05-19,
2022-05-20,
2022-05-23,
2022-05-24,
2022-05-25,
2022-05-26,
2022-05-27,
2022-05-30,
2022-05-31,
2022-06-01,
2022-06-02,
2022-06-06,
2022-06-07,
2022-06-08,
2022-06-09,
2022-06-10,
2022-06-13,
2022-06-14,
2022-06-15,
2022-06-16,
2022-06-17,
2022-06-20,
2022-06-21,
2022-06-22,
2022-06-23,
2022-06-24,
2022-06-27,
2022-06-28,
2022-06-29,
2022-06-30,
2022-07-01,
2022-07-04,
2022-07-05,
2022-07-06,
2022-07-07,
2022-07-08,
2022-07-11,
2022-07-12,
2022-07-13,
2022-07-14,
2022-07-15,
2022-07-18,
2022-07-19,
2022-07-20,
2022-07-21,
2022-07-22,
2022-07-25,
2022-07-26,
2022-07-27,
2022-07-28,
2022-07-29,
2022-08-01,
2022-08-02,
2022-08-03,
2022-08-04,
2022-08-05,
2022-08-08,
2022-08-09,
2022-08-10,
2022-08-11,
2022-08-12,
2022-08-15,
2022-08-16,
2022-08-17,
2022-08-18,
2022-08-19,
2022-08-22,
2022-08-23,
2022-08-24,
2022-08-25,
2022-08-26,
2022-08-29,
2022-08-30,
2022-08-31,
2022-09-01,
2022-09-02,
2022-09-05,
2022-09-06,
2022-09-07,
2022-09-08,
2022-09-09,
2022-09-13,
