label,stage,rank_ic,icir,gross_sharpe,gross_annu_ret,net_sharpe,net_annu_ret,mdd_net,daily_turnover,annu_one_way_turnover,implied_annu_fee,direction,n_days,rebalance_freq,top_frac,entry_frac,exit_frac,min_hold,weight_method,round_trip_cost
size_industry|best_e1|hold_5d,E2_hold,0.0339320022964592,9.278176665071737,3.4313182387724965,0.2963272283464044,2.061090354423713,0.1800859167022436,-0.09446864343772704,0.3099768310510961,38.74710388138701,0.058120655822080515,1,951,5,0.1,,,5,ew,0.0015
size_industry|daily|hold_10d,E2_hold,0.041524943072059756,11.281222814092933,3.495921173878221,0.25429784200118943,1.8785912582672468,0.13652151016700523,-0.07483731766198694,0.3140702182244914,39.25877727806142,0.05888816591709214,1,951,1,0.1,,,10,ew,0.0015
size_industry|best_e1|hold_10d,E2_hold,0.0339320022964592,9.278176665071737,3.407157581437813,0.2766442188502935,2.1968783509582748,0.18010759088785955,-0.0914391929464853,0.25743100789982426,32.17887598747803,0.04826831398121705,1,951,5,0.1,,,10,ew,0.0015
size_industry|best_e1|ew,E3,0.0339320022964592,9.278176665071737,3.4313182387724965,0.2963272283464044,2.061090354423713,0.1800859167022436,-0.09446864343772704,0.3099768310510961,38.74710388138701,0.058120655822080515,1,951,5,0.1,,,1,ew,0.0015
size_industry|best_e1|rank,E3,0.0339320022964592,9.278176665071737,3.4372830083325776,0.2993738042031876,2.075022140564543,0.18285208957357585,-0.09510014426939034,0.3107245723456308,38.84057154320385,0.05826085731480577,1,951,5,0.1,,,1,rank,0.0015
size_industry|best_e1|zscore,E3,0.0339320022964592,9.278176665071737,3.49950335889985,0.34512213973836287,2.243800552471746,0.22374492249984818,-0.10087990423069064,0.3236725793027048,40.459072412838104,0.06068860861925716,1,951,5,0.1,,,1,zscore,0.0015
size_industry|best_e1_plain,E4_combo,0.0339320022964592,9.278176665071737,3.4313182387724965,0.2963272283464044,2.061090354423713,0.1800859167022436,-0.09446864343772704,0.3099768310510961,38.74710388138701,0.058120655822080515,1,951,5,0.1,,,1,ew,0.0015
size_industry|best_e1_buffer_10_20,E4_combo,0.0339320022964592,9.278176665071737,3.0896093413156973,0.2418148836060423,2.071824951701541,0.16336626268080082,-0.09153584413917572,0.20919632246731074,26.14954030841384,0.039224310462620766,1,951,5,0.1,0.1,0.2,1,ew,0.0015
size_industry|best_e1_buffer_10_20_hold5,E4_combo,0.0339320022964592,9.278176665071737,3.0896093413156973,0.2418148836060423,2.071824951701541,0.16336626268080082,-0.09153584413917572,0.20919632246731074,26.14954030841384,0.039224310462620766,1,951,5,0.1,0.1,0.2,5,ew,0.0015
size_industry|daily_buffer_10_20,E4_combo,0.041524943072059756,11.281222814092933,3.548409811946335,0.27176620919248123,2.0918747331390133,0.1600134751313307,-0.07554331831194974,0.29800729082973476,37.250911353716845,0.05587636703057527,1,951,1,0.1,0.1,0.2,1,ew,0.0015
