Date,bottom10_gross,top10_gross,long_short_gross,bottom10_net,top10_net,long_short_net,csi300
2023-05-19,0.007443055754963714,0.002025977044256216,0.005417078710707498,0.007243055754963714,0.001825977044256216,0.0050170787107074975,-0.0029144579617028654
2023-05-22,-0.0011792667205774228,-0.0013842716279604975,0.00020500490738307444,-0.0013792667205774227,-0.0015842716279604973,-0.00019499509261692536,0.006283976867976104
2023-05-23,0.006687174141221765,-0.02200936235318742,0.028696536494409196,0.006507174141221765,-0.02220936235318742,0.028316536494409197,-0.014143327092897784
2023-05-24,-0.022077662894270902,-0.016088839238985943,-0.005988823655284954,-0.0222776628942709,-0.01628883923898594,-0.006388823655284954,-0.0138236898496219
2023-05-25,-0.007367330963440512,0.0035760137599774103,-0.01094334472341792,-0.007547330963440512,0.00337601375997741,-0.01132334472341792,-0.002226921944233795
2023-05-26,-0.004423370549225046,-0.01397649927408003,0.009553128724854984,-0.0046033705492250455,-0.014156499274080029,0.009193128724854985,0.00011725751120716943
2023-05-29,0.012648979934483308,-0.0018540989772066526,0.01450307891168996,0.012468979934483308,-0.0019940989772066525,0.014183078911689961,-0.004416960786648327
2023-05-30,-0.015987292505426562,-0.026878686186407957,0.010891393680981394,-0.01616729250542656,-0.027038686186407958,0.010551393680981394,0.0009941465983727138
2023-05-31,0.008534949474450713,0.003843753131009703,0.004691196343441009,0.008334949474450713,0.003643753131009703,0.004291196343441009,-0.01021683755528724
2023-06-01,-0.01305545516671853,-0.006300981721313613,-0.0067544734454049234,-0.01325545516671853,-0.006500981721313612,-0.007154473445404924,0.0021914979304962223
2023-06-02,0.0005010076519983787,0.017792023946401427,-0.017291016294403053,0.00030100765199837884,0.017592023946401428,-0.017691016294403054,0.01443858874115378
2023-06-05,0.008923570118163037,-0.0029156378392415547,0.011839207957404596,0.008723570118163037,-0.003115637839241555,0.011439207957404596,-0.004553406844007846
2023-06-06,-0.007569412534217712,0.0026138543412299246,-0.010183266875447633,-0.007769412534217712,0.0024138543412299245,-0.010583266875447632,-0.009387086560361468
2023-06-07,-0.00961065680969663,-0.01577379950901224,0.006163142699315606,-0.00979065680969663,-0.01595379950901224,0.005803142699315606,-0.004942304332621772
2023-06-08,-0.010639870617632606,-0.008075035299593823,-0.0025648353180387786,-0.010839870617632606,-0.008275035299593824,-0.0029648353180387783,0.008139909680356716
2023-06-09,0.001344781718781297,0.004410942751238946,-0.0030661610324576494,0.0011647817187812972,0.004250942751238947,-0.0034061610324576494,0.004323322731844437
2023-06-12,0.005802142891533394,0.005242358712632222,0.0005597841789011743,0.005602142891533394,0.005042358712632223,0.00015978417890117447,0.002014698767634604
2023-06-13,0.011118936933385472,0.009001817917802198,0.0021171190155832697,0.010918936933385472,0.008801817917802197,0.00171711901558327,0.005325883737739678
2023-06-14,0.008892498716215143,0.011184090749056918,-0.0022915920328417686,0.008692498716215143,0.011044090749056918,-0.0026315920328417687,-0.0002283883955408461
2023-06-15,-0.004684065906772944,0.0053286969889549275,-0.010012762895727872,-0.004884065906772944,0.005128696988954928,-0.010412762895727871,0.015909499750351053
2023-06-16,0.0036975644678081637,0.007237560182678092,-0.0035399957148699274,0.0035575644678081638,0.007037560182678092,-0.003879995714869927,0.00964246740172725
2023-06-19,0.012812684914191354,0.024051810920523223,-0.011239126006331873,0.012632684914191354,0.023851810920523225,-0.011619126006331873,-0.00818575009343725
2023-06-20,0.0009340022423079535,0.01179878757217904,-0.010864785329871084,0.0007340022423079536,0.01163878757217904,-0.011224785329871083,-0.0016968599035352971
2023-06-21,-0.0038566414716056205,0.0048159887207416836,-0.008672630192347302,-0.0040366414716056205,0.004655988720741684,-0.009012630192347302,-0.01534193507187398
2023-06-26,-0.024263058616528072,-0.03681976027985858,0.01255670166333051,-0.02446305861652807,-0.03695976027985858,0.01221670166333051,-0.014062020133734365
2023-06-27,-0.008983643461087147,-0.013550877754368786,0.0045672342932816384,-0.009183643461087148,-0.013750877754368786,0.004167234293281638,0.00938059050482809
2023-06-28,0.00854828283849949,0.0045891135289635,0.003959169309535989,0.008388282838499489,0.004429113528963501,0.003639169309535989,-0.0012052737670609215
2023-06-29,-0.005909052419517587,-0.008139518734419577,0.0022304663149019894,-0.006109052419517587,-0.008299518734419578,0.0018704663149019896,-0.004935197591459217
2023-06-30,-0.005594031484174599,-0.0033273987777199974,-0.0022666327064546007,-0.005794031484174599,-0.0035273987777199975,-0.0026666327064546005,0.005392188350988203
2023-07-03,0.010491277306930133,0.009490761012031158,0.0010005162948989793,0.010291277306930132,0.009330761012031157,0.0006405162948989794,0.013124563494827157
2023-07-04,-0.0034145892231070727,-0.007201091079443082,0.00378650185633601,-0.003614589223107073,-0.007401091079443082,0.0033865018563360104,0.0015749770587709655
2023-07-05,0.007556953077799718,0.005356329762724366,0.00220062331507535,0.007356953077799718,0.005176329762724367,0.0018206233150753503,-0.007747575521222183
2023-07-06,-0.01401560613695168,-0.01547445304145579,0.0014588469045041107,-0.014215606136951681,-0.015674453041455788,0.001058846904504111,-0.0067335255477053435
2023-07-07,-0.005250613156875337,-0.005334456521917463,8.38433650421254e-05,-0.0054306131568753364,-0.0055344565219174625,-0.0002961566349578745,-0.004438456610306063
2023-07-10,-0.006137354323395888,0.0033385579949133408,-0.009475912318309226,-0.006337354323395887,0.0031585579949133407,-0.009855912318309226,0.0048692019350817795
2023-07-11,0.007211502679207256,-0.009021420152941207,0.016232922832148458,0.007011502679207257,-0.009201420152941207,0.01585292283214846,0.0065445006770885605
2023-07-12,0.008819525701331007,0.011701401028060256,-0.0028818753267292486,0.008659525701331007,0.011501401028060255,-0.0032418753267292487,-0.006731953372309585
2023-07-13,-0.009977967248079514,-0.0020982135489868822,-0.007879753699092634,-0.010157967248079514,-0.002218213548986882,-0.008179753699092634,0.014306466173543697
2023-07-14,0.010343207617456968,0.006538985572576662,0.003804222044880305,0.010183207617456967,0.0063589855725766625,0.003464222044880305,0.00017437820817223226
2023-07-17,-0.010291808450471254,-0.029199108768166084,0.01890730031769483,-0.010491808450471254,-0.029399108768166083,0.01850730031769483,-0.00818849936935484
2023-07-18,-0.005276752579535334,-0.0033991352385514904,-0.0018776173409838428,-0.005456752579535333,-0.0035991352385514905,-0.0022576173409838427,-0.0031639634400812966
2023-07-19,-0.004477822950465512,0.00013108609853625298,-0.004608909049001766,-0.004677822950465512,-6.891390146374692e-05,-0.005008909049001766,-0.0010565665716188999
2023-07-20,-0.007486634614138098,-0.006587481102107023,-0.0008991535120310784,-0.0076866346141380975,-0.006747481102107023,-0.0012591535120310782,-0.007055996724685154
2023-07-21,-0.017923102472776356,-0.018665708298178426,0.0007426058254020715,-0.018123102472776355,-0.018865708298178425,0.0003426058254020717,-0.0004667213746620824
2023-07-24,-0.008854136506457791,-0.0024094831686167248,-0.006444653337841066,-0.00903413650645779,-0.002609483168616725,-0.006824653337841066,-0.004366664835121714
2023-07-25,0.012948992277132181,0.01724511773062176,-0.004296125453489584,0.012768992277132182,0.01704511773062176,-0.004676125453489584,0.028879873205787554
2023-07-26,0.007442354646549389,0.008168745724447438,-0.0007263910778980477,0.007242354646549389,0.008008745724447437,-0.0010863910778980475,-0.002069543137082075
2023-07-27,-0.009725630183264281,-0.0010766053638163605,-0.008649024819447921,-0.009925630183264282,-0.0012566053638163603,-0.009029024819447921,-0.0011945187382031985
2023-07-28,-0.010427843013015624,0.0017523948699637404,-0.012180237882979365,-0.010607843013015624,0.0015723948699637405,-0.012540237882979364,0.023163452095916304
2023-07-31,0.025991306418884835,0.02789004675001952,-0.0018987403311346884,0.025791306418884836,0.02769004675001952,-0.0022987403311346883,0.005483080080193492
2023-08-01,0.005688067294480969,-0.010706198710678157,0.01639426600515913,0.005488067294480969,-0.010906198710678158,0.01599426600515913,-0.0041421250739887006
2023-08-02,-0.0007289259740392429,-0.007176692814786708,0.006447766840747467,-0.0009289259740392428,-0.0073766928147867075,0.006047766840747467,-0.007030013249121336
2023-08-03,-0.008652314882336818,0.0001653440711015655,-0.008817658953438388,-0.008832314882336817,-3.465592889843441e-05,-0.009197658953438388,0.008838747624307475
2023-08-04,0.01269313593236831,0.020286480686370328,-0.007593344754002006,0.01249313593236831,0.020106480686370328,-0.007973344754002005,0.0038939732067337918
2023-08-07,0.00012643916608910541,-0.016334975449399897,0.016461414615489,-5.356083391089449e-05,-0.016534975449399896,0.016081414615489002,-0.007567591256503525
2023-08-08,-0.01101828445193127,-0.0032265488488470427,-0.007791735603084225,-0.01119828445193127,-0.0034265488488470427,-0.008171735603084224,-0.0026116541743724797
2023-08-09,-0.003509529647351822,-0.006384750062476109,0.002875220415124287,-0.0036295296473518217,-0.006564750062476109,0.002575220415124287,-0.003057240886710888
2023-08-10,0.0016924606430761494,-0.00541785193576986,0.007110312578846009,0.0014924606430761495,-0.005597851935769859,0.006730312578846009,0.002054509400374771
2023-08-11,0.007459539200630191,0.006679607022418228,0.0007799321782119627,0.007259539200630191,0.006499607022418228,0.0003999321782119628,-0.023005362102520133
2023-08-14,-0.033886557843189696,-0.036417646022324036,0.00253108817913434,-0.034066557843189696,-0.036617646022324035,0.0021510881791343404,-0.007298107039246493
2023-08-15,0.013664849383386314,0.009814794602550898,0.0038500547808354105,0.013464849383386313,0.009654794602550898,0.0034900547808354105,-0.0024301421655470445
2023-08-16,-0.014970356293699728,-0.008510986375243241,-0.00645936991845649,-0.015170356293699729,-0.008670986375243241,-0.00681936991845649,-0.007331766087599334
2023-08-17,-0.01593475532936867,-0.0139938218246558,-0.0019409335047128689,-0.01611475532936867,-0.0141938218246558,-0.0023209335047128686,0.0033436050038371246
2023-08-18,0.010173403354318485,0.008180415541648518,0.00199298781266997,0.010013403354318485,0.008000415541648518,0.00165298781266997,-0.012293333550503327
2023-08-21,-0.021243041972278776,-0.017818569775929893,-0.0034244721963488725,-0.021403041972278776,-0.01801856977592989,-0.0037844721963488726,-0.014389203308939669
2023-08-22,-0.004697585597789908,-0.007869445929726887,0.0031718603319369743,-0.004877585597789907,-0.008049445929726886,0.0028118603319369747,0.007687807258506707
2023-08-23,-0.0020376985461717954,0.0016954455451903732,-0.0037331440913621716,-0.0022376985461717955,0.0014954455451903733,-0.004133144091362171,-0.016388897839622385
2023-08-24,-0.01707065930084614,-0.014914282215590479,-0.0021563770852556655,-0.01727065930084614,-0.01511428221559048,-0.0025563770852556652,0.007248594457784918
2023-08-25,-0.00712138646999859,-0.0058325766962631816,-0.0012888097737354062,-0.0073013864699985895,-0.006032576696263181,-0.001668809773735406,-0.0038345296364294956
2023-08-28,0.0565318336354982,0.049925207170051805,0.006606626465446437,0.0563318336354982,0.049745207170051806,0.0062266264654464365,0.011719040771505762
2023-08-29,-0.049952341201503936,-0.042859518365788996,-0.00709282283571493,-0.050112341201503936,-0.043039518365788995,-0.00743282283571493,0.009989635506334471
2023-08-30,0.02884733174471851,0.02808680011484612,0.0007605316298723827,0.02864733174471851,0.027886800114846122,0.0003605316298723829,-0.0004213601690948865
2023-08-31,-0.0046470086706355855,2.5566724620562662e-05,-0.004672575395256148,-0.004847008670635585,-0.00013443327537943726,-0.005032575395256148,-0.006134839776179013
2023-09-01,-0.0016668713374166596,-0.004464609834334069,0.0027977384969174097,-0.0018468713374166596,-0.004664609834334069,0.00241773849691741,0.006964551100455463
2023-09-04,0.006068388824434626,0.00500307792278307,0.001065310901651557,0.005868388824434626,0.004803077922783071,0.0006653109016515571,0.015155118914689902
2023-09-05,0.0013555829754333401,0.009965695248694246,-0.008610112273260907,0.0012355829754333403,0.009765695248694245,-0.008930112273260907,-0.0074395061907376325
2023-09-06,-0.010239060245359505,-0.007106680994644739,-0.003132379250714765,-0.010379060245359504,-0.007286680994644738,-0.003452379250714765,-0.002169741184331997
2023-09-07,0.0011651497259712168,0.0005949853551867936,0.0005701643707844221,0.000965149725971217,0.0003949853551867937,0.0001701643707844223,-0.014048557824190344
2023-09-08,-0.02216047411416856,-0.01532381771581658,-0.006836656398351971,-0.022360474114168558,-0.01550381771581658,-0.007216656398351971,-0.004917446832422567
2023-09-11,-0.0033395105066651143,0.0011035460577556691,-0.004443056564420783,-0.0035395105066651144,0.0009035460577556693,-0.004843056564420783,0.007364800471401978
2023-09-12,0.00895144993890223,-0.0012579399845974954,0.010209389923499729,0.008771449938902231,-0.0014579399845974952,0.009829389923499729,-0.0018399819298390296
2023-09-13,-0.0029491343489410006,-0.003655697013637664,0.0007065626646966637,-0.0031291343489410007,-0.0038556970136376643,0.00032656266469666383,-0.006369587147258882
2023-09-14,-0.009286229569908516,-0.010034042306212432,0.0007478127363039165,-0.009466229569908516,-0.010234042306212433,0.0003678127363039167,-0.0008412880270631806
2023-09-15,-0.009941105263159318,0.0039257050767915105,-0.013866810339950823,-0.010121105263159317,0.0037457050767915104,-0.014226810339950822,-0.006624092405112747
2023-09-18,-0.014503093810345279,-0.011688793100399398,-0.0028143007099458808,-0.014663093810345279,-0.011848793100399399,-0.0031343007099458807,0.005105295368828644
2023-09-19,0.005901603212626953,0.005957784036496132,-5.618082386917912e-05,0.005721603212626954,0.005777784036496133,-0.0004161808238691789,-0.0019338677274068905
2023-09-20,-0.008631542400163282,-0.005198516928677789,-0.003433025471485493,-0.008811542400163281,-0.005398516928677789,-0.003813025471485493,-0.003981263711690941
2023-09-21,-0.008626594790390317,-0.006834826568714123,-0.0017917682216761924,-0.008806594790390317,-0.007014826568714123,-0.0021517682216761922,-0.00897133915526327
2023-09-22,-0.005741160175165276,-0.005655444756715081,-8.57154184501928e-05,-0.0059411601751652755,-0.005855444756715081,-0.00048571541845019274,0.018104533524915034
2023-09-25,0.016387778659509987,0.009839259587882265,0.006548519071627727,0.016187778659509988,0.009659259587882265,0.006168519071627727,-0.006506937126736667
2023-09-26,-0.0035049141934794343,-0.004767603743133871,0.0012626895496544355,-0.0037049141934794344,-0.0049676037431338705,0.0008626895496544357,-0.005844741930343789
2023-09-27,-0.001191255029622882,0.0007218718496156198,-0.0019131268792385021,-0.001391255029622882,0.00054187184961562,-0.002293126879238502,0.0020586029467195566
2023-09-28,0.008523353392909255,0.008378628166843103,0.0001447252260661567,0.008323353392909254,0.008178628166843102,-0.00025527477393384317,-0.002966576093198392
2023-10-09,-0.009963737986122666,-0.0073637774725293335,-0.002599960513593332,-0.010163737986122667,-0.007563777472529333,-0.002999960513593332,-0.001298272847189863
2023-10-10,0.005077608109994402,0.009453106785350076,-0.004375498675355672,0.004917608109994403,0.009253106785350075,-0.004735498675355672,-0.007490730928465972
2023-10-11,-0.003315786508405354,-0.0044958648955212895,0.0011800783871159365,-0.003515786508405354,-0.004695864895521289,0.0007800783871159368,0.002849888214130125
2023-10-12,0.006623369344605879,0.01442747605806861,-0.007804106713462734,0.006423369344605879,0.01422747605806861,-0.008204106713462734,0.00949792535792926
2023-10-13,-0.005558990174963832,0.00397892909294904,-0.009537919267912871,-0.005738990174963832,0.00379892909294904,-0.00989791926791287,-0.010526195241204572
2023-10-16,-0.01251883642116237,0.0030427583349147878,-0.01556159475607716,-0.01269883642116237,0.0028627583349147877,-0.01592159475607716,-0.01004888777954005
2023-10-17,-0.009082626321526954,-0.016973619170249022,0.007890992848722063,-0.009282626321526955,-0.017133619170249022,0.0075309928487220625,0.0035307477764554562
2023-10-18,-0.010666715384069112,0.002253840338152081,-0.01292055572222119,-0.010866715384069112,0.002053840338152081,-0.013320555722221189,-0.00792028514136578
2023-10-19,-0.01745604077964904,-0.012550874750582395,-0.004905166029066646,-0.017656040779649038,-0.012750874750582395,-0.005305166029066646,-0.021335151251599238
2023-10-20,-0.012405951851986301,-0.017113536044713305,0.004707584192727007,-0.012605951851986302,-0.017293536044713304,0.004327584192727007,-0.006496479667936761
2023-10-23,-0.006807870840775775,-0.001917083474559198,-0.004890787366216577,-0.007007870840775775,-0.002077083474559198,-0.005250787366216577,-0.010352992342680722
2023-10-24,-0.004061927336166655,-0.009290125836195207,0.00522819850002855,-0.004241927336166655,-0.009490125836195207,0.0048481985000285496,0.0037091236947734973
2023-10-25,0.008657109727902972,0.008745150673546146,-8.804094564317667e-05,0.008477109727902972,0.008565150673546146,-0.00044804094564317664,0.004968956995067275
2023-10-26,-0.01898377961112928,-0.019182385238190842,0.00019860562706156367,-0.019183779611129277,-0.019322385238190843,-0.0001413943729384363,0.0027642508786522857
2023-10-27,0.001587866254792073,-0.0020635683997006758,0.0036514346544927485,0.001387866254792073,-0.002263568399700676,0.0032514346544927487,0.013727465072014056
2023-10-30,0.028478439994108685,0.02693980139024868,0.0015386386038599986,0.028278439994108687,0.02673980139024868,0.0011386386038599989,0.006003477838485205
2023-10-31,0.012244738386327659,0.013411727675142796,-0.0011669892888151443,0.012084738386327658,0.013231727675142796,-0.0015069892888151441,-0.003143671145579119
2023-11-01,-0.0003087655368381224,-0.002190208129734573,0.0018814425928964503,-0.0005087655368381223,-0.002390208129734573,0.0014814425928964506,-0.0004139391691926342
2023-11-02,-0.00948748452011595,-0.004885439567903186,-0.0046020449522127605,-0.00968748452011595,-0.005085439567903186,-0.005002044952212761,-0.004715142434663311
2023-11-03,-0.009690887095460357,-0.009483309437591179,-0.00020757765786918157,-0.009890887095460358,-0.009663309437591179,-0.0005875776578691814,0.008425973082072158
2023-11-06,0.015538539511629848,0.020971609001901467,-0.0054330694902716215,0.015358539511629849,0.02077160900190147,-0.005813069490271622,0.013524038873074185
2023-11-07,0.012211580799806247,0.013717391360385498,-0.0015058105605792473,0.012011580799806246,0.013517391360385498,-0.001905810560579247,-0.0035371552848911803
2023-11-08,-0.000750612911959081,0.0003323842002501777,-0.0010829971122092584,-0.0009306129119590809,0.00017238420025017775,-0.0014229971122092582,-0.0023998833292590005
2023-11-09,0.0001376503927121766,0.0023622689509628612,-0.002224618558250684,-6.234960728782331e-05,0.002182268950962861,-0.002604618558250684,0.00048572829738136036
2023-11-10,0.006036056638885982,-0.0034409158762386434,0.009476972515124625,0.005856056638885982,-0.0036209158762386434,0.009116972515124626,-0.007289860572593843
2023-11-13,0.0040520358507437695,0.0019360456819235762,0.0021159901688201956,0.00385203585074377,0.0017360456819235763,0.0017159901688201958,-0.0019727369603472766
2023-11-14,-0.004503224328708812,-0.0031298639732632028,-0.0013733603554456114,-0.004703224328708812,-0.0032898639732632027,-0.0017333603554456113,0.0007387521885215964
2023-11-15,0.01210327053279581,0.015506875038862994,-0.0034036045060671857,0.01190327053279581,0.015306875038862994,-0.0038036045060671855,0.007031431983353542
2023-11-16,-0.004628322225963412,-0.008860330256299676,0.004232008030336264,-0.0048083222259634115,-0.009020330256299676,0.0038920080303362636,-0.009669788476270536
2023-11-17,-0.013711521961910096,-0.01150200694223111,-0.0022095150196789785,-0.013911521961910096,-0.01170200694223111,-0.0026095150196789783,-0.001202453019836347
2023-11-20,0.004767098598719355,0.00989756946438895,-0.005130470865669594,0.004587098598719356,0.009737569464388949,-0.005470470865669594,0.0023135206064570646
2023-11-21,0.004186569622752713,0.0009079438387807642,0.003278625783971946,0.003986569622752714,0.0007279438387807642,0.0028986257839719457,0.0013265299588547386
2023-11-22,-0.011205124199204525,-0.014614438207784762,0.0034093140085802364,-0.011385124199204524,-0.014814438207784763,0.0030293140085802367,-0.010234713817450003
2023-11-23,-0.01108997716163759,-0.007611034588067588,-0.0034789425735700014,-0.01126997716163759,-0.007811034588067587,-0.003858942573570001,0.004825674817759751
2023-11-24,0.007698053560479923,0.012587653684182116,-0.004889600123702195,0.007498053560479923,0.012387653684182116,-0.005289600123702195,-0.006601590713898431
2023-11-27,-0.021403475903179658,-0.013744644717137152,-0.0076588311860425005,-0.021563475903179658,-0.013944644717137153,-0.0080188311860425,-0.0073675059080550165
2023-11-28,-0.0011132513721344626,-0.006216576067768706,0.005103324695634247,-0.0013132513721344624,-0.006416576067768706,0.004703324695634246,0.0018738348328264376
2023-11-29,0.003309355278536142,-0.001910102349813789,0.005219457628349933,0.003149355278536142,-0.002110102349813789,0.004859457628349933,-0.008587665415990431
2023-11-30,-0.015014709757267255,-0.00851944951820594,-0.006495260239061314,-0.015214709757267256,-0.00871944951820594,-0.006895260239061314,0.002263418707405762
2023-12-01,-0.004373448138618623,0.0016467514200312905,-0.006020199558649914,-0.004573448138618623,0.0014667514200312904,-0.006400199558649914,-0.003810276680746294
2023-12-04,0.0014193577151503803,-0.001064674188224281,0.0024840319033746622,0.0012393577151503803,-0.001264674188224281,0.0021040319033746625,-0.006530024436951165
2023-12-05,-0.011306538724110363,-0.00965668976904128,-0.0016498489550690856,-0.011506538724110364,-0.00985668976904128,-0.0020498489550690854,-0.019039963145978556
2023-12-06,-0.01592653403703453,-0.019168211978361098,0.003241677941326575,-0.01610653403703453,-0.019348211978361098,0.0028816779413265753,0.0015735107396550596
2023-12-07,0.007436254113460635,0.01025954311252799,-0.0028232889990673516,0.007236254113460635,0.01005954311252799,-0.0032232889990673514,-0.0024460833310291363
2023-12-08,-0.0068612971864106,0.008623926526421823,-0.015485223712832424,-0.0070612971864106,0.008423926526421823,-0.015885223712832425,0.0024119195267229276
2023-12-11,0.0008775979910995435,0.0037665066500400875,-0.0028889086589405444,0.0007175979910995435,0.0035665066500400874,-0.003248908658940544,0.005881225080981878
2023-12-12,0.014083100480650135,0.0065485514190042615,0.007534549061645871,0.013903100480650136,0.006448551419004261,0.0072545490616458715,0.0021489390647888573
2023-12-13,0.0036323341039766555,-0.0018803265975358746,0.0055126607015125294,0.0034323341039766554,-0.0020603265975358744,0.005132660701512529,-0.01669135926401366
2023-12-14,-0.008921313991455244,-0.004049685832887322,-0.004871628158567922,-0.009121313991455245,-0.004249685832887322,-0.005271628158567922,-0.005235361414765216
2023-12-15,-0.008710557042678998,-0.004900182488786811,-0.0038103745538921865,-0.008910557042678999,-0.00508018248878681,-0.004190374553892187,-0.0031062983703374902
2023-12-18,-0.007045257837909014,-0.011977918007544998,0.004932660169635986,-0.007245257837909014,-0.012177918007544999,0.004532660169635986,-0.0036468087565426632
2023-12-19,-0.002528084685277595,-0.006281645305400492,0.003753560620122899,-0.002728084685277595,-0.006481645305400492,0.0033535606201228994,0.0014043215498977801
2023-12-20,0.004760831335705883,0.0029171645625555628,0.0018436667731503195,0.004560831335705884,0.0027171645625555627,0.0014436667731503197,-0.01095937266762037
2023-12-21,-0.023371549772152302,-0.019825706259724622,-0.00354584351242768,-0.023551549772152302,-0.020005706259724622,-0.00390584351242768,0.010119053142709111
2023-12-22,0.01662251428770032,0.0239562577177592,-0.007333743430058871,0.01642251428770032,0.023756257717759202,-0.007733743430058871,0.0019089007922195034
2023-12-25,-0.0049481185152699305,0.0013021858922402899,-0.00625030440751022,-0.00514811851526993,0.00110218589224029,-0.00665030440751022,0.0030632308292022348
2023-12-26,0.009323986407320895,0.009295331699254082,2.865470806681262e-05,0.009163986407320895,0.009155331699254083,-0.0002713452919331872,-0.006769509502574378
2023-12-27,-0.012024120084389028,0.0049559942092957405,-0.016980114293684765,-0.012224120084389029,0.004755994209295741,-0.017380114293684766,0.0034790165105755833
2023-12-28,0.0010237674941469942,-0.0010316191070201203,0.0020553866011671145,0.0008237674941469944,-0.0012116191070201203,0.0016753866011671146,0.023433671910189968
2023-12-29,0.022996581720384376,0.026348267039633964,-0.0033516853192495774,0.022816581720384376,0.026148267039633966,-0.003731685319249577,0.004852659082688282
2024-01-02,0.016727220153184844,0.0033958385475572257,0.013331381605627614,0.016527220153184845,0.0032558385475572257,0.012991381605627614,-0.013044671055275736
2024-01-03,-0.007313142617187276,-0.014148678289996707,0.00683553567280943,-0.007513142617187276,-0.014348678289996707,0.00643553567280943,-0.0023786952816071683
2024-01-04,-0.005502583657623687,0.00039725134955151246,-0.005899835007175201,-0.005702583657623687,0.00021725134955151256,-0.0062798350071752015,-0.00924880171137099
2024-01-05,-0.013870664805867485,-0.006237665903159144,-0.007632998902708346,-0.014030664805867486,-0.006437665903159143,-0.007992998902708345,-0.005360090173683885
2024-01-08,-0.012154895709859701,-0.010403439090221579,-0.001751456619638118,-0.012354895709859702,-0.01060343909022158,-0.0021514566196381177,-0.012932880527818824
2024-01-09,-0.012380520591863894,-0.006049321717185755,-0.006331198874678137,-0.012580520591863894,-0.006229321717185755,-0.006711198874678137,0.0019607088910587045
2024-01-10,-0.004190246679590543,0.004119451505142846,-0.008309698184733387,-0.004370246679590542,0.003939451505142846,-0.008669698184733387,-0.004668307608499567
2024-01-11,-0.007649944633252055,-0.0008695303822897982,-0.0067804142509622555,-0.007849944633252054,-0.001069530382289798,-0.007180414250962256,0.005658214858188293
2024-01-12,0.00537332367711177,0.008704577651977317,-0.003331253974865546,0.00517332367711177,0.008504577651977317,-0.003731253974865546,-0.0034909423775431048
2024-01-15,-0.01312140510216658,-0.009595230313842648,-0.003526174788323928,-0.01332140510216658,-0.009795230313842648,-0.003926174788323928,-0.0009887439635754003
2024-01-16,0.002227571046666889,-0.004776870042186617,0.007004441088853506,0.002087571046666889,-0.004976870042186617,0.006664441088853506,0.006082654572902468
2024-01-17,-0.0018327621338746407,0.005548094325609242,-0.0073808564594838805,-0.0020327621338746406,0.005348094325609242,-0.007780856459483881,-0.02175004321579832
2024-01-18,-0.02744869093763324,-0.030100599291247716,0.002651908353614485,-0.02758869093763324,-0.030260599291247716,0.002351908353614485,0.014136091929533023
2024-01-19,0.022587501607968866,0.028588779004938808,-0.006001277396969948,0.022407501607968866,0.02838877900493881,-0.0063812773969699485,-0.0015122779945794251
2024-01-22,-0.007104704471308676,-0.005433434698809551,-0.0016712697724991247,-0.007304704471308676,-0.005613434698809551,-0.0020512697724991247,-0.015559076625517143
2024-01-23,-0.02877793035930789,-0.022372611524287017,-0.006405318835020865,-0.02895793035930789,-0.022532611524287018,-0.006745318835020865,0.004048368549072645
2024-01-24,0.019341355927314053,0.020178529058522608,-0.0008371731312085471,0.019141355927314054,0.01997852905852261,-0.001237173131208547,0.01397801297174217
2024-01-25,-0.0030096960032464453,-0.0006301608017408666,-0.00237953520150558,-0.0031696960032464453,-0.0008301608017408664,-0.0027395352015055796,0.020081725083960444
2024-01-26,0.009950803269003609,0.01889117773620177,-0.008940374467198156,0.009770803269003609,0.01869117773620177,-0.009320374467198156,-0.002721453996386236
2024-01-29,-0.012409829298687586,-0.0038186710553076717,-0.008591158243379913,-0.012589829298687585,-0.004018671055307671,-0.008971158243379913,-0.008956958790802605
2024-01-30,-0.04448030579379294,-0.024894528004431947,-0.019585777789361006,-0.04466030579379294,-0.025094528004431946,-0.019965777789361004,-0.017833658054739354
2024-01-31,-0.015650253687193458,-0.017690680447175124,0.002040426759981669,-0.015830253687193457,-0.017890680447175122,0.001660426759981669,-0.00914839628877162
2024-02-01,-0.018517453458634568,-0.017154053666216074,-0.0013633997924184928,-0.018697453458634567,-0.017354053666216073,-0.0017433997924184924,0.0007336988755008989
2024-02-02,0.02041287138000609,-0.0008159891399122082,0.021228860519918298,0.020212871380006093,-0.001015989139912208,0.020828860519918297,-0.011835525683802195
2024-02-05,-0.040468065601089995,-0.017292754428647937,-0.023175311172442065,-0.040648065601089994,-0.017492754428647936,-0.023555311172442063,0.006539822462227951
2024-02-06,-0.02790746177788213,-0.005034817278565853,-0.022872644499316284,-0.028047461777882133,-0.005234817278565853,-0.023212644499316284,0.034767417219817576
2024-02-07,0.06381138805973527,0.058233423216125874,0.005577964843609378,0.06363138805973527,0.058053423216125874,0.005217964843609378,0.009644042402249697
2024-02-08,0.01570602703510825,0.01513692168759902,0.0005691053475092312,0.01550602703510825,0.01493692168759902,0.0001691053475092313,0.006370142057870565
2024-02-19,0.012582557783387047,0.01168784341149921,0.0008947143718878397,0.012382557783387047,0.011487843411499209,0.0004947143718878398,0.011553911512623749
2024-02-20,0.018069867919967234,0.0014234753042945696,0.01664639261567267,0.017869867919967235,0.0012234753042945697,0.016246392615672667,0.002070152139612702
