,cum_hl
2024-08-21,0.5049155364540026
2024-08-22,0.5172472803418018
2024-08-23,0.5213905010350358
2024-08-26,0.5280739674463802
2024-08-27,0.5304987330086794
2024-08-28,0.5357787086748594
2024-08-29,0.5502857743616438
2024-08-30,0.5609233954903655
2024-09-02,0.5410635207671476
2024-09-03,0.5434173678464381
2024-09-04,0.5542754526685039
2024-09-05,0.5638563425488805
2024-09-06,0.5680637368422821
2024-09-09,0.5710997103091903
2024-09-10,0.5679374860109253
2024-09-11,0.5717106300903322
2024-09-12,0.5722347364703239
2024-09-13,0.5749070835762622
2024-09-18,0.5719041873666376
2024-09-19,0.5786965288454965
2024-09-20,0.5707501182275425
2024-09-23,0.5720510855975791
2024-09-24,0.5924832734137091
2024-09-25,0.5935693894195151
2024-09-26,0.5969661943343153
2024-09-27,0.5965252919305846
2024-09-30,0.5808336268069213
2024-10-08,0.5216058461269234
2024-10-09,0.5630390759204732
2024-10-10,0.6296528093630717
2024-10-11,0.6586166976479698
2024-10-14,0.6440677249121772
2024-10-15,0.6438212696523251
2024-10-16,0.6468928553472737
2024-10-17,0.6478588011637904
2024-10-18,0.6294457783516301
2024-10-21,0.601241477890697
2024-10-22,0.6356767009820378
2024-10-23,0.6476873402579351
2024-10-24,0.6614247901271535
2024-10-25,0.6498976774861199
2024-10-28,0.6402943808561075
2024-10-29,0.6554450001835531
2024-10-30,0.6476035506473267
2024-10-31,0.6317622491474272
2024-11-01,0.6998007246070911
2024-11-04,0.7084746596472782
2024-11-05,0.695158176592907
2024-11-06,0.6966479354835956
2024-11-07,0.7210455775496952
2024-11-08,0.7278890060551431
2024-11-11,0.7241921040164221
2024-11-12,0.749044150044629
2024-11-13,0.7682623183205889
2024-11-14,0.7918774301770285
2024-11-15,0.8013107312210911
2024-11-18,0.815692551706322
2024-11-19,0.8284149786889856
2024-11-20,0.819017055455953
2024-11-21,0.8262699731234229
2024-11-22,0.8222557471285026
2024-11-25,0.8195212128844729
2024-11-26,0.844579418707021
2024-11-27,0.845442915062172
2024-11-28,0.8501784875132753
2024-11-29,0.8550667432586251
2024-12-02,0.8631133228771956
2024-12-03,0.8747477756710382
2024-12-04,0.8813072009047265
2024-12-05,0.879827395667856
2024-12-06,0.8966426277291177
2024-12-09,0.8878675266669357
2024-12-10,0.8887707216948478
2024-12-11,0.8891451271532124
2024-12-12,0.8936206015405262
2024-12-13,0.8847588278673463
2024-12-16,0.8804266394282918
2024-12-17,0.9281473663049857
2024-12-18,0.9276840937680587
2024-12-19,0.9385459297636153
2024-12-20,0.9417587231888706
2024-12-23,0.9562282860383692
2024-12-24,0.9495994022304142
2024-12-25,0.9418219526283612
2024-12-26,0.9234427855900731
2024-12-27,0.9484620893121579
2024-12-30,0.9454330161069442
2024-12-31,0.9552396615613061
2025-01-02,0.9520377499247433
2025-01-03,0.9527127907764688
2025-01-06,0.9557439832391741
2025-01-07,0.9589470168368851
2025-01-08,0.9497112786032326
2025-01-09,0.9645009960870565
2025-01-10,0.9690110596074661
2025-01-13,0.9858755509628313
2025-01-14,1.0002671188069445
2025-01-15,1.009864643340002
2025-01-16,1.0199800843187934
2025-01-17,1.0093126756520965
2025-01-20,1.0083572733837662
2025-01-21,0.9898645969809667
2025-01-22,0.9839879767581421
2025-01-23,0.9936251934568192
2025-01-24,0.9935181420866845
2025-01-27,1.0039569438154479
2025-02-05,1.0227976765332405
2025-02-06,1.020904482582746
2025-02-07,1.0348689404793558
2025-02-10,1.0364957711687923
2025-02-11,1.0406202805210396
2025-02-12,1.0297537542870683
2025-02-13,1.042173628659948
2025-02-14,1.0232063604676669
2025-02-17,1.0300859758336032
2025-02-18,1.0544708813599104
2025-02-19,1.031887480913573
2025-02-20,1.033192545465505
2025-02-21,1.0131859131933512
2025-02-24,1.0285502939706865
2025-02-25,1.0260096151720457
2025-02-26,1.024730635236805
2025-02-27,1.0419551392738413
2025-02-28,1.0762060797832003
2025-03-03,1.0787755114971278
2025-03-04,1.0819265798976678
2025-03-05,1.0731093904233313
2025-03-06,1.065927032747787
2025-03-07,1.071373213948015
2025-03-10,1.0775199986382678
2025-03-11,1.0701189223527094
2025-03-12,1.0768193708429386
2025-03-13,1.0810026639913652
2025-03-14,1.1016653906582472
2025-03-17,1.0989956840996475
2025-03-18,1.0983890392222386
2025-03-19,1.100018045438857
2025-03-20,1.098720836263023
2025-03-21,1.0943887825854157
2025-03-24,1.0992487175704666
2025-03-25,1.0984839443265457
2025-03-26,1.1032251916107043
2025-03-27,1.1163385300653965
2025-03-28,1.1234159869275293
2025-03-31,1.1314851983805947
2025-04-01,1.1265387002863172
2025-04-02,1.1315500268331289
2025-04-03,1.1261898050922934
2025-04-07,1.082486709388805
2025-04-08,1.0726206294949066
2025-04-09,1.0882900731010072
2025-04-10,1.1131684015582965
